Filing Date,Fund Manager,Fund Name,Fund CIK,Derivative Type,Notional Amount,Currency,Expiration Date,Counterparty,Unrealized Gain/Loss
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-21,,27.3
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,2025-01-06,,-1042.57
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,2025-01-06,,242.89
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,2025-03-18,,-481.26
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-17,,459.34
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-13,,263.65
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,2025-03-11,,-251.93
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,2025-03-10,,-8006.28
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-06,,-2343.18
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-17,,-709.52
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,2025-03-06,,6541.23
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-06-20,,82.39
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,2025-03-24,,-7443.94
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,2025-02-19,,-820.67
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-06,,-1233.65
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-23,,73.58
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,2025-03-13,,244.76
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,2025-03-18,,299.7
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,2025-03-12,,-389.69
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-21,,318.15
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,2025-03-10,,4757.05
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-06-26,,-1036.6
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-02,,-1659.22
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-06,,536.48
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,2025-03-13,,-418.16
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-06-20,,1246.75
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,2025-03-06,,108.85
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-23,,242.82
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,2025-02-19,,1829.24
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-06,,579.98
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-21,,323.62
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-06-18,,642.27
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-06-26,,1486.65
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-06-18,,480.08
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,2025-03-10,,197.66
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,2025-03-12,,229.06
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,2025-03-11,,142.24
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-21,,303.42
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-06-16,,-612.34
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-27,,42.36
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,2025-03-10,,-366.03
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-01-27,,131.52
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-13,,265.87
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-10-30,,-42603.62
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-23,,36.79
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,-1162.09
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,-2343.18
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-24,,245.42
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-21,,323.62
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-24,,16.54
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-16,,-279.08
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,262.49
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-10-30,,19639.98
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-21,,212.1
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-02,,317.49
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-13,,-808.8
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-13,,-6566.76
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-27,,65.76
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,268.24
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,GBP,2025-01-06,,-1169.89
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,579.98
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-09,,-2725.78
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-02,,-829.61
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-11-24,,-236.96
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,GBP,2025-01-06,,278.99
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,-1564.44
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-10-30,,-436.4
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,262.49
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-13,,-560.01
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-21,,27.3
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-10-30,,29834.56
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-13,,255.14
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-09,,545.06
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-27,,21.18
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,-1233.65
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-13,,-289.84
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-21,,202.28
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-23,,121.41
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,-1644.9
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-16,,242.07
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-17,,459.34
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-13,,263.65
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-17,,-709.52
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,274.99
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,2025-09-01,,-146078.15
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,2025-12-04,,228023.21
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,GBP,2025-01-27,,-105867.42
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,2025-08-29,,304705.2
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,2025-08-29,,-101477.06
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,2025-12-04,,43117.03
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,GBP,2025-01-27,,83219.87
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,2025-09-15,,448826.82
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,2025-09-15,,-236133.46
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,2025-09-01,,623502.61
2025-03-03,PIMCO FUNDS,PIMCO Global Core Asset Allocation Fund,0000810893,SWO,,USD,2025-02-07,,-780.8
2025-03-03,PIMCO FUNDS,PIMCO Global Core Asset Allocation Fund,0000810893,SWO,,USD,2025-02-07,,50.69
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-16,,242.07
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-27,,65.76
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-17,,-354.76
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-21,,161.81
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-23,,242.82
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-09,,545.06
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,GBP,2025-01-06,,-1169.89
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-06,,-1564.44
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-13,,-560.01
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-06,,274.99
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-02,,-1659.22
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-16,,-279.08
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-06,,-1644.9
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-10-30,,-40995.94
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-24,,122.71
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-10-30,,28708.73
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-06,,262.49
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-06,,262.49
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-06,,-1171.59
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,EUR,2025-01-06,,-1042.57
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,GBP,2025-01-06,,278.99
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-21,,13.65
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-17,,229.67
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-27,,21.18
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-10-30,,18898.85
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-13,,255.14
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-06,,-1233.65
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-06,,268.24
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-21,,303.42
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-13,,-11979.9
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-21,,318.15
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-02,,634.98
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-06,,289.99
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-23,,73.58
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,EUR,2025-01-06,,242.89
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-13,,-289.84
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-24,,8.27
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-09,,-2725.78
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-13,,265.87
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,2025-01-06,,-1162.09
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,2025-01-16,,2420.7
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,2025-01-06,,-15644.4
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,EUR,2025-01-06,,3136.27
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,EUR,2025-01-06,,-13553.42
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,2025-01-02,,5714.82
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,2025-01-06,,2624.9
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,2025-01-13,,-8088.0
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,2025-01-06,,-13570.15
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,2025-01-13,,2636.5
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,2025-01-06,,3024.89
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,2025-01-16,,-2790.8
