Filing Date,Fund Manager,Series Name,Fund CIK,Derivative Type,Notional Amount,Currency,Expiration Date,Counterparty,Unrealized Gain/Loss,Underlying Reference
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Absolute Return Fund,0000810893,SWO,,USD,N/A,,1235.04,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Absolute Return Fund,0000810893,SWO,,EUR,N/A,,711.45,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Absolute Return Fund,0000810893,SWO,,USD,N/A,,-5183.55,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Absolute Return Fund,0000810893,SWO,,USD,N/A,,167579.43,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Absolute Return Fund,0000810893,SWO,,USD,N/A,,-50.78,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Absolute Return Fund,0000810893,SWO,,EUR,N/A,,2004.19,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Absolute Return Fund,0000810893,SWO,,USD,N/A,,-13390.81,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Absolute Return Fund,0000810893,SWO,,USD,N/A,,3040.18,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Absolute Return Fund,0000810893,SWO,,USD,N/A,,3275.37,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Absolute Return Fund,0000810893,SWO,,USD,N/A,,3097.44,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Absolute Return Fund,0000810893,SWO,,EUR,N/A,,1043.7,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Absolute Return Fund,0000810893,SWO,,USD,N/A,,-914.3,N/A
2025-05-30,PIMCO FUNDS,PIMCO StocksPLUS Absolute Return Fund,0000810893,SWO,,EUR,N/A,,602.67,N/A
2025-05-30,PIMCO FUNDS,PIMCO CommodityRealReturn Strategy Fund,0000810893,SWO,,EUR,N/A,,-299745.79,N/A
2025-05-30,PIMCO FUNDS,PIMCO CommodityRealReturn Strategy Fund,0000810893,SWO,,EUR,N/A,,144245.77,N/A
2025-05-30,PIMCO FUNDS,PIMCO CommodityRealReturn Strategy Fund,0000810893,SWO,,EUR,N/A,,-51209.99,N/A
2025-05-30,PIMCO FUNDS,PIMCO CommodityRealReturn Strategy Fund,0000810893,SWO,,EUR,N/A,,50676.57,N/A
2025-05-30,PIMCO FUNDS,PIMCO CommodityRealReturn Strategy Fund,0000810893,SWO,,EUR,N/A,,748129.01,N/A
2025-05-30,PIMCO FUNDS,PIMCO CommodityRealReturn Strategy Fund,0000810893,SWO,,EUR,N/A,,72128.39,N/A
2025-05-30,PIMCO FUNDS,PIMCO CommodityRealReturn Strategy Fund,0000810893,SWO,,EUR,N/A,,-3245.11,N/A
2025-05-30,PIMCO FUNDS,PIMCO CommodityRealReturn Strategy Fund,0000810893,SWO,,EUR,N/A,,30383.57,N/A
2025-05-30,PIMCO FUNDS,PIMCO CommodityRealReturn Strategy Fund,0000810893,SWO,,EUR,N/A,,385461.15,N/A
2025-05-30,PIMCO FUNDS,PIMCO CommodityRealReturn Strategy Fund,0000810893,SWO,,EUR,N/A,,-1967.4,N/A
2025-05-30,PIMCO FUNDS,PIMCO CommodityRealReturn Strategy Fund,0000810893,SWO,,EUR,N/A,,82469.48,N/A
2025-05-30,PIMCO FUNDS,PIMCO CommodityRealReturn Strategy Fund,0000810893,SWO,,EUR,N/A,,-21810.63,N/A
2025-05-30,PIMCO FUNDS,PIMCO CommodityRealReturn Strategy Fund,0000810893,SWO,,EUR,N/A,,86881.11,N/A
2025-05-30,PIMCO FUNDS,PIMCO CommodityRealReturn Strategy Fund,0000810893,SWO,,EUR,N/A,,496.53,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,-35675.35,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,EUR,N/A,,17477.18,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,EUR,N/A,,16533.85,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,-40086.12,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,EUR,N/A,,20277.22,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,11499.95,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,EUR,N/A,,18864.94,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,31133.61,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,EUR,N/A,,16320.55,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,51042.96,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,EUR,N/A,,-12303.59,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,-22174.6,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,EUR,N/A,,19021.7,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,-3148.12,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,EUR,N/A,,19841.51,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,-8502.99,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,EUR,N/A,,20068.71,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,35665.14,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,47846.7,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,EUR,N/A,,8498.71,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,EUR,N/A,,8232.53,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,EUR,N/A,,-5732.42,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,35233.38,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,19592.8,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,25979.72,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,12946.77,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,EUR,N/A,,7000.64,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,-479.49,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,-8763.16,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,EUR,N/A,,5725.41,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,-10676.12,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,25982.84,N/A
2025-05-30,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Fund,0000810893,SWO,,USD,N/A,,11508.29,N/A
2025-05-30,PIMCO FUNDS,PIMCO Long-Term Real Return Fund,0000810893,SWO,,EUR,N/A,,13854.87,N/A
2025-05-30,PIMCO FUNDS,PIMCO Long-Term Real Return Fund,0000810893,SWO,,EUR,N/A,,11193.95,N/A
2025-05-30,PIMCO FUNDS,PIMCO Long-Term Real Return Fund,0000810893,SWO,,EUR,N/A,,-8035.5,N/A
2025-05-30,PIMCO FUNDS,PIMCO Long-Term Real Return Fund,0000810893,SWO,,EUR,N/A,,8513.66,N/A
2025-05-30,PIMCO FUNDS,PIMCO Long-Term Real Return Fund,0000810893,SWO,,EUR,N/A,,-213.52,N/A
2025-05-30,PIMCO FUNDS,PIMCO Long-Term Real Return Fund,0000810893,SWO,,EUR,N/A,,4233.08,N/A
2025-05-30,PIMCO FUNDS,PIMCO Long-Term Real Return Fund,0000810893,SWO,,EUR,N/A,,-352.19,N/A
2025-05-30,PIMCO FUNDS,PIMCO Long-Term Real Return Fund,0000810893,SWO,,EUR,N/A,,-3005.42,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-63335.2,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-30227.52,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-135648.1,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,36974.0,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,5668.38,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-419259.9,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-117781.44,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,17849.15,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-31607.5,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,31618.76,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-65501.0,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-82222.83,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-128156.88,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-122858.5,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-5251.22,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,43865.72,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-36220.0,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-69131.32,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-44820.0,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,46776.51,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,20424.14,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,33567.12,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,18515.8,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-19691.22,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-35865.18,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-84259.5,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-118480.0,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-245349.0,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-36339.55,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-419259.9,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-34025.6,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,52078.76,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-6885.0,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-71339.16,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-36352.08,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-31393.19,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-75047.7,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,17546.62,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-109238.22,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-165016.72,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-68613.59,N/A
2025-05-30,PIMCO FUNDS,PIMCO GNMA and Government Securities Fund,0000810893,SWO,,USD,N/A,,-229848.0,N/A
2025-05-30,PIMCO FUNDS,PIMCO Real Return Fund,0000810893,SWO,,EUR,N/A,,596373.85,N/A
2025-05-30,PIMCO FUNDS,PIMCO Real Return Fund,0000810893,SWO,,EUR,N/A,,-6641.15,N/A
2025-05-30,PIMCO FUNDS,PIMCO Real Return Fund,0000810893,SWO,,EUR,N/A,,54814.81,N/A
2025-05-30,PIMCO FUNDS,PIMCO Real Return Fund,0000810893,SWO,,EUR,N/A,,-4026.31,N/A
2025-05-30,PIMCO FUNDS,PIMCO Real Return Fund,0000810893,SWO,,EUR,N/A,,172526.15,N/A
2025-05-30,PIMCO FUNDS,PIMCO Real Return Fund,0000810893,SWO,,EUR,N/A,,181317.11,N/A
2025-05-30,PIMCO FUNDS,PIMCO Real Return Fund,0000810893,SWO,,EUR,N/A,,106015.38,N/A
2025-05-30,PIMCO FUNDS,PIMCO Real Return Fund,0000810893,SWO,,EUR,N/A,,1155560.76,N/A
2025-05-30,PIMCO FUNDS,PIMCO Real Return Fund,0000810893,SWO,,EUR,N/A,,-113439.86,N/A
2025-05-30,PIMCO FUNDS,PIMCO Real Return Fund,0000810893,SWO,,EUR,N/A,,1036.25,N/A
2025-05-30,PIMCO FUNDS,PIMCO Real Return Fund,0000810893,SWO,,EUR,N/A,,-462987.63,N/A
2025-05-30,PIMCO FUNDS,PIMCO Real Return Fund,0000810893,SWO,,EUR,N/A,,-39348.42,N/A
2025-05-30,PIMCO FUNDS,PIMCO Real Return Fund,0000810893,SWO,,EUR,N/A,,159778.08,N/A
2025-05-30,PIMCO FUNDS,PIMCO Real Return Fund,0000810893,SWO,,EUR,N/A,,223172.7,N/A
2025-05-30,PIMCO FUNDS,PIMCO Moderate Duration Fund,0000810893,SWO,,USD,N/A,,18560.43,N/A
2025-05-30,PIMCO FUNDS,PIMCO Moderate Duration Fund,0000810893,SWO,,USD,N/A,,-2359.0,N/A
2025-05-30,PIMCO FUNDS,PIMCO Moderate Duration Fund,0000810893,SWO,,USD,N/A,,7974.45,N/A
2025-05-30,PIMCO FUNDS,PIMCO Moderate Duration Fund,0000810893,SWO,,USD,N/A,,2763.8,N/A
2025-05-30,PIMCO FUNDS,PIMCO Moderate Duration Fund,0000810893,SWO,,USD,N/A,,5568.48,N/A
2025-05-30,PIMCO FUNDS,PIMCO Moderate Duration Fund,0000810893,SWO,,USD,N/A,,-4560.42,N/A
2025-05-30,PIMCO FUNDS,PIMCO Moderate Duration Fund,0000810893,SWO,,USD,N/A,,-1759.8,N/A
2025-05-30,PIMCO FUNDS,PIMCO Moderate Duration Fund,0000810893,SWO,,USD,N/A,,7391.67,N/A
2025-05-30,PIMCO FUNDS,PIMCO Moderate Duration Fund,0000810893,SWO,,USD,N/A,,-11403.81,N/A
2025-05-30,PIMCO FUNDS,PIMCO Moderate Duration Fund,0000810893,SWO,,USD,N/A,,5807.7,N/A
2025-05-30,PIMCO FUNDS,PIMCO Moderate Duration Fund,0000810893,SWO,,USD,N/A,,-10139.31,N/A
2025-05-30,PIMCO FUNDS,PIMCO Moderate Duration Fund,0000810893,SWO,,USD,N/A,,8507.16,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,USD,N/A,,-89.42,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,USD,N/A,,62171.76,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,USD,N/A,,-117.32,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,EUR,N/A,,295.24,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,EUR,N/A,,149.1,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,USD,N/A,,387.18,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,USD,N/A,,-12567.69,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,USD,N/A,,363.93,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,USD,N/A,,3544.2,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,EUR,N/A,,92.11,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,USD,N/A,,-1126.59,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,USD,N/A,,10981.71,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,USD,N/A,,8011.78,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,USD,N/A,,3780.96,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,EUR,N/A,,330.97,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,EUR,N/A,,400.83,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,USD,N/A,,-118872.74,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,EUR,N/A,,362.09,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,USD,N/A,,92491.28,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,EUR,N/A,,264.06,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,USD,N/A,,618.72,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,USD,N/A,,-43837.36,N/A
2025-05-30,PIMCO FUNDS,PIMCO Low Duration ESG Fund,0000810893,SWO,,EUR,N/A,,-115.81,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,EUR,N/A,,-506407.8,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,40140.06,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,7630.88,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,6360.63,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,137755.48,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,EUR,N/A,,9811.75,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,107610.58,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,18325.15,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-24219.24,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,10927.95,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-1737.17,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-1982.76,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,11657.96,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-18024.36,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-43495.68,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,25010.46,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,36104.48,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-83919.63,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-74435.32,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-40909.65,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-67867.83,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,EUR,N/A,,3214.26,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,134691.15,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-72352.55,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-43545.24,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-13894.61,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-77685.61,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-10201.07,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-4340.84,N/A
2025-05-30,PIMCO FUNDS,PIMCO Global Bond Opportunities Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,14325.66,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,331717.68,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-1033053.37,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-36801.94,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-998465.24,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-133634.01,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,EUR,N/A,,17436.48,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-120780.8,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-1064140.32,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-59783.61,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,-21195.56,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,EUR,N/A,,42002.8,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,164923.29,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,120871.52,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,EUR,N/A,,102267.85,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,390056.67,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,USD,N/A,,38750.27,N/A
2025-05-30,PIMCO FUNDS,PIMCO International Bond Fund (U.S. Dollar-Hedged),0000810893,SWO,,EUR,N/A,,82235.63,N/A
